时间戳,时间,均价,数据类型
1766397600000,2025-12-22 18:00:00,4242,sampled
1766408400000,2025-12-22 21:00:00,3352,sampled
1766419200000,2025-12-23 00:00:00,4093,sampled
1766430000000,2025-12-23 03:00:00,4237,sampled
1766440800000,2025-12-23 06:00:00,4342,sampled
1766451600000,2025-12-23 09:00:00,3990,sampled
1766462400000,2025-12-23 12:00:00,3826,sampled
1766473200000,2025-12-23 15:00:00,4044,sampled
1766484000000,2025-12-23 18:00:00,4266,sampled
1766494800000,2025-12-23 21:00:00,4064,sampled
1766505600000,2025-12-24 00:00:00,4330,sampled
1766516400000,2025-12-24 03:00:00,4293,sampled
1766527200000,2025-12-24 06:00:00,4308,sampled
1766538000000,2025-12-24 09:00:00,4224,sampled
1766548800000,2025-12-24 12:00:00,3977,sampled
1766559600000,2025-12-24 15:00:00,4038,sampled
1766570400000,2025-12-24 18:00:00,4290,sampled
1766581200000,2025-12-24 21:00:00,3808,sampled
1766592000000,2025-12-25 00:00:00,3790,sampled
1766602800000,2025-12-25 03:00:00,4328,sampled
1766613600000,2025-12-25 06:00:00,4383,sampled
1766624400000,2025-12-25 09:00:00,3056,sampled
1766635200000,2025-12-25 12:00:00,4042,sampled
1766646000000,2025-12-25 15:00:00,4075,sampled
1766656800000,2025-12-25 18:00:00,4298,sampled
1766667600000,2025-12-25 21:00:00,3551,sampled
1766678400000,2025-12-26 00:00:00,4441,sampled
1766689200000,2025-12-26 03:00:00,4355,sampled
1766700000000,2025-12-26 06:00:00,4377,sampled
1766710800000,2025-12-26 09:00:00,4174,sampled
1766721600000,2025-12-26 12:00:00,4014,sampled
1766732400000,2025-12-26 15:00:00,3895,sampled
1766743200000,2025-12-26 18:00:00,4329,sampled
1766754000000,2025-12-26 21:00:00,3757,sampled
1766764800000,2025-12-27 00:00:00,3974,sampled
1766775600000,2025-12-27 03:00:00,4233,sampled
1766786400000,2025-12-27 06:00:00,4378,sampled
1766797200000,2025-12-27 09:00:00,4285,sampled
1766808000000,2025-12-27 12:00:00,4240,sampled
1766817000000,2025-12-27 14:30:00,4128,sampled
1766829600000,2025-12-27 18:00:00,4242,sampled
1766840400000,2025-12-27 21:00:00,4181,sampled
1766849400000,2025-12-27 23:30:00,4326,sampled
1766862000000,2025-12-28 03:00:00,4308,sampled
1766872800000,2025-12-28 06:00:00,4332,sampled
1766883600000,2025-12-28 09:00:00,4273,sampled
1766894400000,2025-12-28 12:00:00,4225,sampled
1766905200000,2025-12-28 15:00:00,4155,sampled
1766916000000,2025-12-28 18:00:00,4102,sampled
1766926800000,2025-12-28 21:00:00,3954,sampled
1766937600000,2025-12-29 00:00:00,4037,sampled
1766948400000,2025-12-29 03:00:00,4220,sampled
1766959200000,2025-12-29 06:00:00,4422,sampled
1766970000000,2025-12-29 09:00:00,4236,sampled
1766980800000,2025-12-29 12:00:00,4067,sampled
1766989800000,2025-12-29 14:30:00,4054,sampled
1767002400000,2025-12-29 18:00:00,4032,sampled
1767013200000,2025-12-29 21:00:00,4085,sampled
1767024000000,2025-12-30 00:00:00,4425,sampled
1767034800000,2025-12-30 03:00:00,4301,sampled
1767045600000,2025-12-30 06:00:00,4340,sampled
1767054600000,2025-12-30 08:30:00,4246,sampled
1767067200000,2025-12-30 12:00:00,4089,sampled
1767078000000,2025-12-30 15:00:00,4123,sampled
1767088800000,2025-12-30 18:00:00,4440,sampled
1767099600000,2025-12-30 21:00:00,4120,sampled
1767110400000,2025-12-31 00:00:00,3701,sampled
1767121200000,2025-12-31 03:00:00,4393,sampled
1767132000000,2025-12-31 06:00:00,4419,sampled
1767142800000,2025-12-31 09:00:00,4337,sampled
1767153600000,2025-12-31 12:00:00,4060,sampled
1767164400000,2025-12-31 15:00:00,4160,sampled
1767175200000,2025-12-31 18:00:00,4449,sampled
1767186000000,2025-12-31 21:00:00,4280,sampled
1767196800000,2026-01-01 00:00:00,4007,sampled
1767207600000,2026-01-01 03:00:00,4329,sampled
1767218400000,2026-01-01 06:00:00,4506,sampled
1767229200000,2026-01-01 09:00:00,4286,sampled
1767240000000,2026-01-01 12:00:00,4194,sampled
1767250800000,2026-01-01 15:00:00,4183,sampled
1767261600000,2026-01-01 18:00:00,4543,sampled
1767272400000,2026-01-01 21:00:00,4203,sampled
1767283200000,2026-01-02 00:00:00,4356,sampled
1767294000000,2026-01-02 03:00:00,4194,sampled
1767304800000,2026-01-02 06:00:00,4341,sampled
1767315600000,2026-01-02 09:00:00,4251,sampled
1767326400000,2026-01-02 12:00:00,4116,sampled
1767337200000,2026-01-02 15:00:00,4197,sampled
1767348000000,2026-01-02 18:00:00,4401,sampled
1767358800000,2026-01-02 21:00:00,4322,sampled
1767369600000,2026-01-03 00:00:00,4420,sampled
1767380400000,2026-01-03 03:00:00,4348,sampled
1767391200000,2026-01-03 06:00:00,4167,sampled
1767402000000,2026-01-03 09:00:00,4334,sampled
1767412800000,2026-01-03 12:00:00,4337,sampled
1767423600000,2026-01-03 15:00:00,4221,sampled
1767434400000,2026-01-03 18:00:00,4489,sampled
1767445200000,2026-01-03 21:00:00,4163,sampled
1767456000000,2026-01-04 00:00:00,4456,sampled
1767466800000,2026-01-04 03:00:00,4204,sampled
1767477600000,2026-01-04 06:00:00,4387,sampled
1767488400000,2026-01-04 09:00:00,4183,sampled
1767499200000,2026-01-04 12:00:00,4121,sampled
1767510000000,2026-01-04 15:00:00,4029,sampled
1767520800000,2026-01-04 18:00:00,4439,sampled
1767531600000,2026-01-04 21:00:00,4134,sampled
1767542400000,2026-01-05 00:00:00,4487,sampled
1767553200000,2026-01-05 03:00:00,4197,sampled
1767564000000,2026-01-05 06:00:00,4386,sampled
1767574800000,2026-01-05 09:00:00,4206,sampled
1767585600000,2026-01-05 12:00:00,4033,sampled
1767596400000,2026-01-05 15:00:00,4059,sampled
1767607200000,2026-01-05 18:00:00,4409,sampled
1767618000000,2026-01-05 21:00:00,4107,sampled
1767628800000,2026-01-06 00:00:00,4419,sampled
1767639600000,2026-01-06 03:00:00,4175,sampled
1767650400000,2026-01-06 06:00:00,4337,sampled
1767661200000,2026-01-06 09:00:00,4064,sampled
1767672000000,2026-01-06 12:00:00,4085,sampled
1767682800000,2026-01-06 15:00:00,4024,sampled
1767693600000,2026-01-06 18:00:00,4375,sampled
