date,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.7x28mm SS197SR,5.7x28mm SS198LF
2025-09-08 21:00:00,405.0,460.0,3987.0,1751.0,95.0,35.0
2025-09-08 22:00:00,390.0,457.0,4003.0,1803.0,95.0,35.0
2025-09-08 23:00:00,368.0,462.0,3987.0,1758.0,95.0,35.0
2025-09-09 00:00:00,323.0,467.0,3841.0,1773.0,95.0,35.0
2025-09-09 01:00:00,368.0,392.0,4020.0,1548.0,95.0,35.0
2025-09-09 02:00:00,371.0,407.0,4052.0,1556.0,95.0,35.0
2025-09-09 03:00:00,345.0,402.0,3922.0,1593.0,95.0,35.0
2025-09-09 04:00:00,368.0,407.0,3955.0,1593.0,95.0,35.0
2025-09-09 05:00:00,341.0,407.0,4036.0,1623.0,95.0,35.0
2025-09-09 06:00:00,353.0,407.0,3760.0,1548.0,95.0,35.0
2025-09-09 07:00:00,326.0,407.0,3743.0,1608.0,95.0,35.0
2025-09-09 08:00:00,319.0,410.0,3483.0,1533.0,95.0,35.0
2025-09-09 09:00:00,360.0,417.0,3662.0,1623.0,95.0,35.0
2025-09-09 10:00:00,371.0,417.0,3565.0,1623.0,95.0,35.0
2025-09-09 11:00:00,360.0,417.0,3565.0,1623.0,95.0,35.0
2025-09-09 12:00:00,371.0,410.0,3581.0,1623.0,95.0,35.0
2025-09-09 13:00:00,401.0,417.0,3711.0,1631.0,95.0,35.0
2025-09-09 14:00:00,341.0,420.0,3727.0,1623.0,95.0,35.0
2025-09-09 15:00:00,353.0,430.0,3857.0,1653.0,95.0,35.0
2025-09-09 16:00:00,349.0,445.0,3841.0,1661.0,95.0,35.0
2025-09-09 17:00:00,338.0,447.0,3727.0,1653.0,95.0,35.0
2025-09-09 18:00:00,353.0,442.0,3727.0,1683.0,95.0,35.0
2025-09-09 19:00:00,356.0,447.0,3727.0,1676.0,95.0,35.0
2025-09-09 20:00:00,383.0,457.0,3760.0,1698.0,95.0,35.0
2025-09-09 21:00:00,390.0,452.0,3922.0,1788.0,95.0,35.0
2025-09-09 22:00:00,390.0,450.0,3922.0,1803.0,95.0,35.0
2025-09-09 23:00:00,375.0,452.0,4052.0,1818.0,95.0,35.0
2025-09-10 00:00:00,345.0,442.0,4052.0,1788.0,95.0,35.0
2025-09-10 01:00:00,353.0,397.0,4068.0,1593.0,95.0,35.0
2025-09-10 02:00:00,330.0,397.0,4280.0,1623.0,95.0,35.0
2025-09-10 03:00:00,319.0,397.0,4410.0,1623.0,95.0,35.0
2025-09-10 04:00:00,356.0,397.0,4426.0,1623.0,95.0,35.0
2025-09-10 05:00:00,379.0,405.0,4426.0,1646.0,95.0,35.0
2025-09-10 06:00:00,345.0,407.0,4150.0,1638.0,95.0,35.0
2025-09-10 07:00:00,330.0,400.0,3630.0,1601.0,95.0,35.0
2025-09-10 08:00:00,315.0,397.0,3825.0,1556.0,95.0,35.0
2025-09-10 09:00:00,360.0,407.0,3857.0,1623.0,95.0,35.0
2025-09-10 10:00:00,356.0,405.0,3857.0,1653.0,95.0,35.0
2025-09-10 11:00:00,341.0,407.0,3890.0,1653.0,95.0,35.0
2025-09-10 12:00:00,383.0,417.0,3906.0,1683.0,95.0,35.0
2025-09-10 13:00:00,405.0,417.0,3955.0,1683.0,95.0,35.0
2025-09-10 14:00:00,379.0,417.0,4085.0,1713.0,95.0,35.0
2025-09-10 15:00:00,413.0,417.0,4345.0,1758.0,95.0,35.0
2025-09-10 16:00:00,401.0,427.0,4198.0,1803.0,95.0,35.0
2025-09-10 17:00:00,394.0,437.0,4312.0,1818.0,95.0,35.0
2025-09-10 18:00:00,386.0,447.0,3971.0,1818.0,95.0,35.0
2025-09-10 19:00:00,398.0,447.0,3971.0,1773.0,95.0,35.0
2025-09-10 20:00:00,450.0,457.0,3971.0,1826.0,95.0,35.0
2025-09-10 21:00:00,450.0,467.0,3987.0,1811.0,95.0,35.0
2025-09-10 22:00:00,446.0,467.0,4068.0,1811.0,95.0,35.0
2025-09-10 23:00:00,413.0,460.0,4052.0,1833.0,95.0,35.0
2025-09-11 00:00:00,375.0,457.0,3987.0,1773.0,95.0,35.0
2025-09-11 01:00:00,371.0,390.0,4101.0,1571.0,95.0,35.0
2025-09-11 02:00:00,405.0,397.0,4052.0,1623.0,95.0,35.0
2025-09-11 03:00:00,383.0,397.0,4020.0,1608.0,95.0,35.0
2025-09-11 04:00:00,360.0,407.0,4150.0,1638.0,95.0,35.0
2025-09-11 05:00:00,383.0,407.0,4117.0,1623.0,95.0,35.0
2025-09-11 06:00:00,394.0,397.0,3987.0,1601.0,95.0,35.0
2025-09-11 07:00:00,405.0,407.0,3597.0,1578.0,95.0,35.0
2025-09-11 08:00:00,405.0,400.0,3646.0,1563.0,95.0,35.0
2025-09-11 09:00:00,383.0,400.0,3597.0,1638.0,95.0,35.0
2025-09-11 10:00:00,405.0,417.0,3630.0,1638.0,95.0,35.0
2025-09-11 11:00:00,386.0,417.0,3613.0,1661.0,95.0,35.0
2025-09-11 12:00:00,394.0,417.0,3662.0,1668.0,95.0,35.0
2025-09-11 13:00:00,435.0,420.0,3613.0,1683.0,95.0,35.0
2025-09-11 14:00:00,435.0,445.0,3678.0,1713.0,95.0,35.0
2025-09-11 15:00:00,405.0,447.0,3727.0,1743.0,95.0,35.0
2025-09-11 16:00:00,420.0,457.0,3808.0,1773.0,95.0,35.0
2025-09-11 17:00:00,424.0,457.0,3792.0,1803.0,95.0,35.0
2025-09-11 18:00:00,416.0,457.0,3808.0,1781.0,95.0,35.0
2025-09-11 19:00:00,413.0,455.0,3662.0,1781.0,95.0,35.0
2025-09-11 20:00:00,465.0,467.0,3695.0,1833.0,95.0,35.0
2025-09-11 21:00:00,465.0,477.0,3825.0,1863.0,95.0,35.0
2025-09-11 22:00:00,465.0,477.0,3857.0,1863.0,95.0,35.0
2025-09-11 23:00:00,461.0,480.0,3873.0,1893.0,95.0,35.0
2025-09-12 00:00:00,345.0,397.0,3922.0,1638.0,95.0,35.0
2025-09-12 01:00:00,360.0,395.0,3873.0,1593.0,95.0,35.0
2025-09-12 02:00:00,364.0,397.0,3890.0,1593.0,95.0,35.0
2025-09-12 03:00:00,353.0,397.0,3922.0,1578.0,95.0,35.0
2025-09-12 04:00:00,356.0,397.0,3890.0,1608.0,95.0,35.0
2025-09-12 05:00:00,319.0,407.0,3955.0,1578.0,95.0,35.0
2025-09-12 06:00:00,371.0,405.0,4020.0,1623.0,95.0,35.0
2025-09-12 07:00:00,360.0,407.0,3727.0,1578.0,95.0,35.0
2025-09-12 08:00:00,330.0,407.0,3711.0,1556.0,95.0,35.0
2025-09-12 09:00:00,371.0,405.0,3711.0,1578.0,95.0,35.0
2025-09-12 10:00:00,360.0,400.0,3613.0,1563.0,95.0,35.0
2025-09-12 11:00:00,345.0,407.0,3695.0,1593.0,95.0,35.0
2025-09-12 12:00:00,383.0,407.0,3711.0,1631.0,95.0,35.0
2025-09-12 13:00:00,420.0,407.0,3776.0,1653.0,95.0,35.0
2025-09-12 14:00:00,390.0,417.0,3857.0,1661.0,95.0,35.0
2025-09-12 15:00:00,390.0,415.0,4020.0,1683.0,95.0,35.0
2025-09-12 16:00:00,405.0,415.0,4052.0,1713.0,95.0,35.0
2025-09-12 17:00:00,416.0,430.0,3987.0,1713.0,95.0,35.0
2025-09-12 18:00:00,420.0,437.0,3955.0,1698.0,95.0,35.0
2025-09-12 19:00:00,428.0,447.0,3922.0,1758.0,95.0,35.0
2025-09-12 20:00:00,473.0,467.0,3922.0,1848.0,95.0,35.0
2025-09-12 21:00:00,480.0,477.0,3890.0,1863.0,95.0,35.0
2025-09-12 22:00:00,480.0,487.0,4052.0,1893.0,95.0,35.0
2025-09-12 23:00:00,476.0,487.0,4052.0,1893.0,95.0,35.0
2025-09-13 00:00:00,461.0,462.0,4052.0,1878.0,95.0,35.0
2025-09-13 01:00:00,424.0,405.0,4052.0,1646.0,95.0,35.0
2025-09-13 02:00:00,398.0,397.0,4020.0,1623.0,95.0,35.0
2025-09-13 03:00:00,428.0,407.0,4215.0,1638.0,95.0,35.0
2025-09-13 04:00:00,420.0,407.0,4133.0,1653.0,95.0,35.0
2025-09-13 05:00:00,416.0,405.0,4117.0,1653.0,95.0,35.0
2025-09-13 06:00:00,428.0,417.0,4117.0,1653.0,95.0,35.0
2025-09-13 07:00:00,420.0,417.0,3922.0,1653.0,95.0,35.0
2025-09-13 08:00:00,469.0,417.0,3597.0,1683.0,95.0,35.0
2025-09-13 09:00:00,469.0,427.0,3695.0,1683.0,95.0,35.0
2025-09-13 10:00:00,495.0,450.0,3743.0,1713.0,95.0,35.0
2025-09-13 11:00:00,510.0,467.0,3727.0,1773.0,95.0,35.0
2025-09-13 12:00:00,495.0,482.0,3727.0,1833.0,95.0,35.0
2025-09-13 13:00:00,514.0,487.0,3760.0,1856.0,95.0,35.0
2025-09-13 14:00:00,525.0,500.0,3890.0,1871.0,95.0,35.0
2025-09-13 15:00:00,529.0,525.0,4133.0,1953.0,95.0,35.0
2025-09-13 16:00:00,540.0,547.0,4247.0,1983.0,95.0,35.0
2025-09-13 17:00:00,540.0,540.0,4133.0,1983.0,95.0,35.0
2025-09-13 18:00:00,540.0,555.0,3906.0,1983.0,95.0,35.0
2025-09-13 19:00:00,540.0,542.0,3760.0,1923.0,95.0,35.0
2025-09-13 20:00:00,555.0,552.0,3825.0,1983.0,95.0,35.0
2025-09-13 21:00:00,555.0,557.0,3825.0,1983.0,95.0,35.0
2025-09-13 22:00:00,555.0,557.0,3922.0,2013.0,95.0,35.0
2025-09-13 23:00:00,514.0,537.0,3873.0,2013.0,95.0,35.0
2025-09-14 00:00:00,503.0,507.0,3873.0,1893.0,95.0,35.0
2025-09-14 01:00:00,435.0,407.0,3890.0,1653.0,95.0,35.0
2025-09-14 02:00:00,443.0,417.0,4052.0,1623.0,95.0,35.0
2025-09-14 03:00:00,454.0,455.0,4101.0,1683.0,95.0,35.0
2025-09-14 04:00:00,405.0,457.0,4052.0,1668.0,95.0,35.0
2025-09-14 05:00:00,394.0,450.0,4052.0,1683.0,95.0,35.0
2025-09-14 06:00:00,443.0,455.0,4020.0,1698.0,95.0,35.0
2025-09-14 07:00:00,458.0,457.0,3792.0,1706.0,95.0,35.0
2025-09-14 08:00:00,480.0,467.0,3727.0,1691.0,95.0,35.0
2025-09-14 09:00:00,499.0,477.0,3646.0,1743.0,95.0,35.0
2025-09-14 10:00:00,510.0,477.0,3776.0,1788.0,95.0,35.0
2025-09-14 11:00:00,514.0,487.0,3857.0,1871.0,95.0,35.0
2025-09-14 12:00:00,525.0,505.0,3727.0,1878.0,95.0,35.0
2025-09-14 13:00:00,540.0,520.0,3760.0,1916.0,95.0,35.0
2025-09-14 14:00:00,540.0,545.0,4117.0,1976.0,95.0,35.0
2025-09-14 15:00:00,555.0,547.0,4085.0,1983.0,95.0,35.0
2025-09-14 16:00:00,555.0,547.0,4215.0,1968.0,95.0,35.0
2025-09-14 17:00:00,551.0,550.0,4182.0,1983.0,95.0,35.0
2025-09-14 18:00:00,548.0,547.0,3857.0,1908.0,95.0,35.0
2025-09-14 19:00:00,555.0,550.0,3841.0,1841.0,95.0,35.0
2025-09-14 20:00:00,555.0,550.0,3857.0,1901.0,95.0,35.0
2025-09-14 21:00:00,540.0,552.0,3792.0,1938.0,95.0,35.0
2025-09-14 22:00:00,529.0,540.0,3857.0,1901.0,95.0,35.0
2025-09-14 23:00:00,469.0,500.0,3922.0,1863.0,95.0,35.0
2025-09-15 00:00:00,439.0,467.0,3922.0,1818.0,95.0,35.0
2025-09-15 01:00:00,409.0,407.0,4068.0,1638.0,95.0,35.0
2025-09-15 02:00:00,409.0,395.0,4198.0,1586.0,95.0,35.0
2025-09-15 03:00:00,428.0,407.0,4215.0,1593.0,95.0,35.0
2025-09-15 04:00:00,413.0,417.0,4133.0,1653.0,95.0,35.0
2025-09-15 05:00:00,420.0,417.0,4182.0,1631.0,95.0,35.0
2025-09-15 06:00:00,416.0,417.0,3987.0,1683.0,95.0,35.0
2025-09-15 07:00:00,356.0,417.0,3760.0,1638.0,95.0,35.0
2025-09-15 08:00:00,405.0,417.0,3857.0,1653.0,95.0,35.0
2025-09-15 09:00:00,368.0,417.0,3727.0,1638.0,95.0,35.0
2025-09-15 10:00:00,405.0,417.0,3841.0,1653.0,95.0,35.0
2025-09-15 11:00:00,383.0,417.0,3825.0,1638.0,95.0,35.0
2025-09-15 12:00:00,386.0,417.0,3857.0,1683.0,95.0,35.0
2025-09-15 13:00:00,428.0,435.0,3776.0,1683.0,95.0,35.0
2025-09-15 14:00:00,413.0,447.0,3955.0,1713.0,95.0,35.0
2025-09-15 15:00:00,443.0,447.0,4052.0,1698.0,95.0,35.0
2025-09-15 16:00:00,450.0,450.0,4068.0,1713.0,95.0,35.0
2025-09-15 17:00:00,416.0,455.0,4068.0,1691.0,95.0,35.0
2025-09-15 18:00:00,454.0,455.0,3857.0,1691.0,95.0,35.0
2025-09-15 19:00:00,450.0,457.0,3825.0,1698.0,95.0,35.0
2025-09-15 20:00:00,450.0,457.0,3873.0,1736.0,95.0,35.0
2025-09-15 21:00:00,476.0,467.0,3938.0,1773.0,95.0,35.0
2025-09-15 22:00:00,480.0,460.0,4052.0,1803.0,95.0,35.0
2025-09-15 23:00:00,450.0,460.0,3987.0,1773.0,95.0,35.0
2025-09-16 00:00:00,416.0,382.0,4020.0,1646.0,95.0,35.0
2025-09-16 01:00:00,428.0,382.0,4117.0,1608.0,95.0,35.0
2025-09-16 02:00:00,413.0,402.0,4150.0,1548.0,95.0,35.0
2025-09-16 03:00:00,435.0,407.0,4117.0,1593.0,95.0,35.0
2025-09-16 04:00:00,405.0,402.0,4150.0,1578.0,95.0,35.0
2025-09-16 05:00:00,413.0,407.0,4182.0,1623.0,95.0,35.0
2025-09-16 06:00:00,435.0,400.0,4166.0,1631.0,95.0,35.0
2025-09-16 07:00:00,386.0,400.0,4052.0,1586.0,95.0,35.0
2025-09-16 08:00:00,413.0,407.0,3678.0,1608.0,95.0,35.0
2025-09-16 09:00:00,360.0,415.0,3841.0,1548.0,95.0,35.0
2025-09-16 10:00:00,413.0,417.0,3727.0,1608.0,95.0,35.0
2025-09-16 11:00:00,398.0,410.0,3792.0,1646.0,95.0,35.0
2025-09-16 12:00:00,420.0,415.0,3695.0,1593.0,95.0,35.0
2025-09-16 13:00:00,458.0,425.0,3825.0,1646.0,95.0,35.0
2025-09-16 14:00:00,443.0,447.0,3922.0,1668.0,95.0,35.0
2025-09-16 15:00:00,439.0,442.0,4117.0,1676.0,95.0,35.0
2025-09-16 16:00:00,416.0,457.0,4020.0,1676.0,95.0,35.0
2025-09-16 17:00:00,431.0,457.0,4052.0,1706.0,95.0,35.0
2025-09-16 18:00:00,435.0,457.0,3857.0,1683.0,95.0,35.0
2025-09-16 19:00:00,458.0,462.0,3857.0,1713.0,95.0,35.0
2025-09-16 20:00:00,469.0,467.0,3922.0,1713.0,95.0,35.0
2025-09-16 21:00:00,480.0,470.0,4003.0,1743.0,95.0,35.0
2025-09-16 22:00:00,480.0,477.0,4052.0,1788.0,95.0,35.0
2025-09-16 23:00:00,446.0,477.0,4052.0,1803.0,95.0,35.0
2025-09-17 00:00:00,405.0,387.0,4052.0,1586.0,95.0,35.0
2025-09-17 01:00:00,439.0,385.0,4068.0,1526.0,95.0,35.0
2025-09-17 02:00:00,435.0,377.0,3987.0,1563.0,95.0,35.0
2025-09-17 03:00:00,435.0,377.0,3987.0,1563.0,95.0,35.0
2025-09-17 04:00:00,435.0,377.0,3987.0,1563.0,95.0,35.0
2025-09-17 05:00:00,458.0,397.0,4637.0,1608.0,95.0,35.0
2025-09-17 06:00:00,473.0,397.0,4995.0,1668.0,95.0,35.0
2025-09-17 07:00:00,461.0,407.0,4800.0,1758.0,95.0,35.0
2025-09-17 08:00:00,401.0,407.0,4410.0,1826.0,95.0,35.0
2025-09-17 09:00:00,443.0,407.0,3955.0,1863.0,95.0,35.0
2025-09-17 10:00:00,416.0,407.0,3955.0,1893.0,95.0,35.0
2025-09-17 11:00:00,420.0,415.0,4101.0,1916.0,95.0,35.0
2025-09-17 12:00:00,450.0,417.0,4036.0,1923.0,95.0,35.0
2025-09-17 13:00:00,480.0,425.0,4052.0,1976.0,95.0,35.0
2025-09-17 14:00:00,491.0,457.0,4215.0,2066.0,95.0,35.0
2025-09-17 15:00:00,510.0,467.0,4280.0,2171.0,95.0,35.0
2025-09-17 16:00:00,510.0,467.0,4377.0,2208.0,95.0,35.0
2025-09-17 17:00:00,510.0,477.0,4247.0,2253.0,95.0,35.0
2025-09-17 18:00:00,514.0,490.0,4085.0,2283.0,95.0,35.0
2025-09-17 19:00:00,525.0,505.0,4052.0,2283.0,95.0,35.0
2025-09-17 20:00:00,525.0,527.0,4085.0,2298.0,95.0,35.0
2025-09-17 21:00:00,540.0,527.0,4133.0,2313.0,95.0,35.0
2025-09-17 22:00:00,540.0,547.0,4247.0,2313.0,95.0,35.0
2025-09-17 23:00:00,555.0,547.0,4182.0,2343.0,95.0,35.0
2025-09-18 00:00:00,555.0,557.0,4231.0,2336.0,95.0,35.0
2025-09-18 01:00:00,480.0,372.0,4312.0,1743.0,95.0,35.0
2025-09-18 02:00:00,480.0,375.0,4231.0,1683.0,95.0,35.0
2025-09-18 03:00:00,491.0,387.0,4312.0,1578.0,95.0,35.0
2025-09-18 04:00:00,480.0,387.0,4491.0,1578.0,95.0,35.0
2025-09-18 05:00:00,473.0,397.0,4312.0,1653.0,95.0,35.0
2025-09-18 06:00:00,484.0,397.0,4215.0,1683.0,95.0,35.0
2025-09-18 07:00:00,488.0,397.0,3971.0,1661.0,95.0,35.0
2025-09-18 08:00:00,480.0,397.0,3987.0,1713.0,95.0,35.0
2025-09-18 09:00:00,495.0,400.0,3483.0,1713.0,95.0,35.0
2025-09-18 10:00:00,510.0,407.0,3760.0,1833.0,95.0,35.0
2025-09-18 11:00:00,510.0,407.0,3825.0,1848.0,95.0,35.0
2025-09-18 12:00:00,510.0,415.0,3971.0,1886.0,95.0,35.0
2025-09-18 13:00:00,521.0,417.0,3971.0,1946.0,95.0,35.0
2025-09-18 14:00:00,525.0,447.0,4052.0,1983.0,95.0,35.0
2025-09-18 15:00:00,525.0,457.0,4052.0,2013.0,95.0,35.0
2025-09-18 16:00:00,525.0,465.0,4052.0,2036.0,95.0,35.0
2025-09-18 17:00:00,540.0,467.0,4036.0,2043.0,95.0,35.0
2025-09-18 18:00:00,529.0,475.0,3987.0,2043.0,95.0,35.0
2025-09-18 19:00:00,540.0,477.0,3873.0,2051.0,95.0,35.0
2025-09-18 20:00:00,540.0,487.0,4052.0,2073.0,95.0,35.0
2025-09-18 21:00:00,555.0,492.0,4085.0,2148.0,95.0,35.0
2025-09-18 22:00:00,555.0,507.0,4068.0,2193.0,95.0,35.0
2025-09-18 23:00:00,555.0,517.0,4101.0,2223.0,95.0,35.0
2025-09-19 00:00:00,476.0,370.0,4052.0,1833.0,95.0,35.0
2025-09-19 01:00:00,480.0,367.0,4117.0,1788.0,95.0,35.0
2025-09-19 02:00:00,476.0,382.0,4150.0,1638.0,95.0,35.0
2025-09-19 03:00:00,488.0,387.0,4150.0,1623.0,95.0,35.0
2025-09-19 04:00:00,495.0,387.0,4312.0,1623.0,95.0,35.0
2025-09-19 05:00:00,488.0,397.0,3825.0,1653.0,95.0,35.0
2025-09-19 06:00:00,495.0,397.0,4166.0,1683.0,95.0,35.0
2025-09-19 07:00:00,488.0,397.0,3532.0,1683.0,95.0,35.0
2025-09-19 08:00:00,480.0,397.0,3272.0,1683.0,95.0,35.0
2025-09-19 09:00:00,495.0,405.0,3711.0,1713.0,95.0,35.0
2025-09-19 10:00:00,495.0,407.0,3825.0,1713.0,95.0,35.0
2025-09-19 11:00:00,495.0,407.0,3711.0,1713.0,95.0,35.0
2025-09-19 12:00:00,495.0,407.0,3711.0,1713.0,95.0,35.0
2025-09-19 13:00:00,510.0,417.0,3743.0,1833.0,95.0,35.0
2025-09-19 14:00:00,510.0,417.0,3825.0,1863.0,95.0,35.0
2025-09-19 15:00:00,525.0,422.0,3890.0,1893.0,95.0,35.0
2025-09-19 16:00:00,525.0,447.0,4036.0,1923.0,95.0,35.0
2025-09-19 17:00:00,525.0,447.0,4036.0,1923.0,95.0,35.0
2025-09-19 18:00:00,525.0,457.0,3890.0,1901.0,95.0,35.0
2025-09-19 19:00:00,540.0,467.0,3906.0,1953.0,95.0,35.0
2025-09-19 20:00:00,540.0,477.0,4020.0,1953.0,95.0,35.0
2025-09-19 21:00:00,555.0,492.0,4052.0,1983.0,95.0,35.0
2025-09-19 22:00:00,555.0,505.0,4052.0,1983.0,95.0,35.0
2025-09-19 23:00:00,555.0,517.0,4052.0,1983.0,95.0,35.0
2025-09-20 00:00:00,566.0,492.0,4003.0,1863.0,95.0,35.0
2025-09-20 01:00:00,495.0,387.0,3955.0,1616.0,95.0,35.0
2025-09-20 02:00:00,495.0,387.0,4101.0,1638.0,95.0,35.0
2025-09-20 03:00:00,491.0,387.0,4361.0,1593.0,95.0,35.0
2025-09-20 04:00:00,488.0,397.0,4605.0,1623.0,95.0,35.0
2025-09-20 05:00:00,488.0,397.0,4003.0,1623.0,95.0,35.0
2025-09-20 06:00:00,503.0,397.0,4377.0,1623.0,95.0,35.0
2025-09-20 07:00:00,510.0,397.0,4052.0,1638.0,95.0,35.0
2025-09-20 08:00:00,510.0,397.0,4101.0,1653.0,95.0,35.0
2025-09-20 09:00:00,510.0,407.0,3808.0,1653.0,95.0,35.0
2025-09-20 10:00:00,525.0,417.0,3890.0,1683.0,95.0,35.0
2025-09-20 11:00:00,533.0,422.0,3922.0,1713.0,95.0,35.0
2025-09-20 12:00:00,540.0,442.0,3955.0,1713.0,95.0,35.0
2025-09-20 13:00:00,548.0,457.0,4052.0,1788.0,95.0,35.0
2025-09-20 14:00:00,555.0,467.0,4085.0,1863.0,95.0,35.0
2025-09-20 15:00:00,555.0,487.0,4150.0,1953.0,95.0,35.0
2025-09-20 16:00:00,570.0,487.0,4247.0,1953.0,95.0,35.0
2025-09-20 17:00:00,570.0,500.0,4166.0,1961.0,95.0,35.0
2025-09-20 18:00:00,570.0,517.0,3971.0,1983.0,95.0,35.0
2025-09-20 19:00:00,570.0,527.0,4003.0,1983.0,95.0,35.0
2025-09-20 20:00:00,585.0,537.0,4052.0,1983.0,95.0,35.0
2025-09-20 21:00:00,585.0,547.0,4052.0,2013.0,95.0,35.0
2025-09-20 22:00:00,585.0,547.0,4085.0,2013.0,95.0,35.0
2025-09-20 23:00:00,585.0,557.0,4117.0,2013.0,95.0,35.0
2025-09-21 00:00:00,585.0,557.0,3987.0,1953.0,95.0,35.0
2025-09-21 01:00:00,484.0,415.0,4296.0,1653.0,95.0,35.0
2025-09-21 02:00:00,495.0,397.0,4540.0,1593.0,95.0,35.0
2025-09-21 03:00:00,495.0,397.0,4393.0,1563.0,95.0,35.0
2025-09-21 04:00:00,488.0,392.0,4670.0,1623.0,95.0,35.0
2025-09-21 05:00:00,499.0,397.0,5125.0,1646.0,95.0,35.0
2025-09-21 06:00:00,510.0,407.0,4946.0,1653.0,95.0,35.0
2025-09-21 07:00:00,506.0,407.0,3906.0,1653.0,95.0,35.0
2025-09-21 08:00:00,510.0,407.0,3727.0,1653.0,95.0,35.0
2025-09-21 09:00:00,514.0,417.0,3890.0,1683.0,95.0,35.0
2025-09-21 10:00:00,525.0,422.0,3890.0,1683.0,95.0,35.0
2025-09-21 11:00:00,540.0,447.0,4085.0,1713.0,95.0,35.0
2025-09-21 12:00:00,544.0,467.0,4003.0,1811.0,95.0,35.0
2025-09-21 13:00:00,555.0,467.0,3987.0,1833.0,95.0,35.0
2025-09-21 14:00:00,555.0,477.0,4182.0,1878.0,95.0,35.0
2025-09-21 15:00:00,566.0,487.0,4377.0,1923.0,95.0,35.0
2025-09-21 16:00:00,570.0,517.0,4231.0,1953.0,95.0,35.0
2025-09-21 17:00:00,570.0,520.0,4263.0,1961.0,95.0,35.0
2025-09-21 18:00:00,570.0,527.0,4150.0,1983.0,95.0,35.0
2025-09-21 19:00:00,570.0,527.0,4085.0,1983.0,95.0,35.0
2025-09-21 20:00:00,585.0,537.0,4036.0,1983.0,95.0,35.0
2025-09-21 21:00:00,585.0,537.0,4215.0,1961.0,95.0,35.0
2025-09-21 22:00:00,585.0,537.0,4166.0,1983.0,95.0,35.0
2025-09-21 23:00:00,585.0,502.0,4247.0,1983.0,95.0,35.0
2025-09-22 00:00:00,563.0,477.0,4117.0,1886.0,95.0,35.0
2025-09-22 01:00:00,465.0,410.0,4328.0,1623.0,95.0,35.0
2025-09-22 02:00:00,480.0,385.0,4637.0,1601.0,95.0,35.0
2025-09-22 03:00:00,480.0,387.0,4686.0,1571.0,95.0,35.0
2025-09-22 04:00:00,480.0,387.0,4930.0,1593.0,95.0,35.0
2025-09-22 05:00:00,413.0,397.0,4735.0,1593.0,95.0,35.0
2025-09-22 06:00:00,405.0,397.0,4865.0,1593.0,95.0,35.0
2025-09-22 07:00:00,443.0,397.0,5060.0,1623.0,95.0,35.0
2025-09-22 08:00:00,401.0,397.0,3760.0,1616.0,95.0,35.0
2025-09-22 09:00:00,405.0,397.0,4020.0,1623.0,95.0,35.0
2025-09-22 10:00:00,401.0,397.0,3776.0,1623.0,95.0,35.0
2025-09-22 11:00:00,413.0,407.0,4150.0,1623.0,95.0,35.0
2025-09-22 12:00:00,420.0,407.0,4085.0,1623.0,95.0,35.0
2025-09-22 13:00:00,476.0,407.0,4166.0,1631.0,95.0,35.0
2025-09-22 14:00:00,413.0,407.0,3938.0,1653.0,95.0,35.0
2025-09-22 15:00:00,420.0,417.0,4231.0,1661.0,95.0,35.0
2025-09-22 16:00:00,450.0,417.0,4247.0,1683.0,95.0,35.0
2025-09-22 17:00:00,469.0,417.0,4263.0,1683.0,95.0,35.0
2025-09-22 18:00:00,465.0,417.0,4166.0,1683.0,95.0,35.0
2025-09-22 19:00:00,480.0,427.0,3971.0,1713.0,95.0,35.0
2025-09-22 20:00:00,495.0,447.0,4312.0,1721.0,95.0,35.0
2025-09-22 21:00:00,495.0,452.0,4280.0,1758.0,95.0,35.0
2025-09-22 22:00:00,484.0,457.0,4377.0,1833.0,95.0,35.0
2025-09-22 23:00:00,491.0,457.0,4296.0,1863.0,95.0,35.0
2025-09-23 00:00:00,450.0,397.0,4247.0,1743.0,95.0,35.0
2025-09-23 01:00:00,439.0,385.0,4377.0,1646.0,95.0,35.0
2025-09-23 02:00:00,443.0,387.0,4637.0,1586.0,95.0,35.0
2025-09-23 03:00:00,435.0,382.0,4735.0,1578.0,95.0,35.0
2025-09-23 04:00:00,454.0,397.0,4800.0,1593.0,95.0,35.0
2025-09-23 05:00:00,435.0,397.0,5271.0,1593.0,95.0,35.0
2025-09-23 06:00:00,435.0,397.0,4930.0,1623.0,95.0,35.0
2025-09-23 07:00:00,443.0,400.0,4913.0,1623.0,95.0,35.0
2025-09-23 08:00:00,428.0,402.0,4117.0,1623.0,95.0,35.0
2025-09-23 09:00:00,469.0,407.0,4393.0,1623.0,95.0,35.0
2025-09-23 10:00:00,480.0,407.0,4377.0,1638.0,95.0,35.0
2025-09-23 11:00:00,473.0,407.0,4312.0,1653.0,95.0,35.0
2025-09-23 12:00:00,480.0,417.0,3987.0,1683.0,95.0,35.0
2025-09-23 13:00:00,495.0,422.0,4442.0,1713.0,95.0,35.0
2025-09-23 14:00:00,495.0,435.0,4296.0,1713.0,95.0,35.0
2025-09-23 15:00:00,499.0,447.0,4426.0,1803.0,95.0,35.0
2025-09-23 16:00:00,510.0,457.0,4426.0,1863.0,95.0,35.0
2025-09-23 17:00:00,510.0,467.0,4328.0,1893.0,95.0,35.0
